"","PlotID","Python_Height","X","LAI","FieldImageR_Height","BI","GLI","NGRDI","VARI","BGI","NDVI","myIndex.1","myIndex.2","myIndex.3","myIndex.4","myIndex.5","myIndex.6","myIndex.7","myIndex.8","myIndex.9","myIndex.10","myIndex.11","myIndex.12","myIndex.13","myIndex.14","myIndex.15","myIndex.16","Pedigree","Exp_row","Exp_range"
"11",11,1.43374633789062,11,0.740187150662564,0.504004661809927,19762.0194957129,-0.973704061218018,-0.969931479535367,6.51804565127168,103.548749339067,0.277529034277665,-0.999578311945274,-47592.2044066523,-0.976523205972953,-0.973704061218018,-77713.3870619186,-0.969931479535367,-0.999452073721332,-0.999788329133314,-0.980126691327852,0.439526924452951,0.608713258010083,0.553848639322999,0.0118999414500079,-21442.2733251903,0.115145298397936,0.0139175334458712,"W10004_0884/PHK76",11,1
"12",12,1.21615600585938,12,0.564129137616984,0.254952897766959,19211.5616360736,-0.973974931653829,-0.970251166931814,7.47058761889153,101.15114813969,0.255195898573611,-0.999594998025999,-46217.9671640395,-0.976749330185224,-0.973974931653829,-75271.1613078254,-0.970251166931814,-0.999475194350911,-0.999796704891482,-0.980335690750143,0.438509214561164,0.607358130635677,0.554936015688884,0.0117811608737603,-20679.4243884185,0.117236850311892,0.0137655387568981,"W10004_0037/PHK76",12,1
"13",13,1.42417907714844,13,0.790818889726199,0.299002511160714,17345.2224145494,-0.972216860692858,-0.967835166650947,-Inf,92.2356440151194,0.3331495735875,-0.999549024335279,-41605.7536279375,-0.975414973480675,-0.972216860692858,-67384.6837936523,-0.967835166650947,-0.999402644097126,-0.99977362790163,-0.979001184246868,0.432296896938019,0.598216050462182,0.560703497810937,0.0124622496150066,-18340.664404082,0.129349813352627,0.0147838476446708,"Fill/HB",13,1
"14",14,0.327972412109375,14,0.68701331323788,0.139521184220392,19826.486564349,-0.974908778568858,-0.9708952598302,6.66933674076404,104.53620034248,0.262162106137704,-0.999620526749429,-47636.1506938928,-0.977739399901003,-0.974908778568858,-77466.3381430774,-0.9708952598302,-0.999494299410992,-0.999809519309517,-0.981045850379312,0.434919462186841,0.602569197188015,0.558762487939596,0.0112736225579405,-21234.4196065604,0.124685634024434,0.0133499817041009,"Fill/HB",14,1
"15",15,0.995651245117188,15,0.700719153346104,0.335480180148055,16979.2784799771,-0.972295362283152,-0.968058411011628,7.00891904759314,90.0741558346185,0.311952362678588,-0.999558179923618,-40695.0197565543,-0.975325252134848,-0.972295362283152,-65970.5737827715,-0.968058411011628,-0.999420007271593,-0.999778223647934,-0.979063243985456,0.434394147194241,0.601172887400422,0.558626934134245,0.0125065111984665,-17981.1100187266,0.125130636439359,0.01471548902796,"W10004_0065/PHK76",15,1
"16",16,1.0062255859375,16,0.574846914743288,0.40269874481898,18300.550669315,-0.973912043241133,-0.971084592503499,11.582953145957,94.6299339009531,0.232036807004332,-0.9996062444108,-44111.4243281471,-0.976136791886427,-0.973912043241133,-72543.5319849128,-0.971084592503499,-0.99951713712968,-0.999802350135617,-0.980291508548738,0.45137720648902,0.625358591934207,0.542053296360559,0.0120913430951845,-20235.7911834041,0.0913106924898733,0.0136208174404496,"W10004_0103/PHK76",16,1
"17",17,0.650558471679688,17,0.488506469036553,0.168052935238576,21140.0735957568,-0.977276333664962,-0.974713628868017,-Inf,109.338903875364,0.158820565174106,-0.99969808920293,-51033.0166031701,-0.979273097429435,-0.977276333664962,-83904.2511641033,-0.974713628868017,-0.999626293400325,-0.99984845261951,-0.982847829648115,0.450960044380497,0.6256266720154,0.543322565502208,0.0104851097196661,-23406.5961149523,0.0929329188657528,0.0118605279561997,"Fill/HB",17,1
"18",18,0.817779541015625,18,0.624831224291142,0.208863626671135,21274.1662909983,-0.976684576700333,-0.973372969380177,6.21041714190627,111.617074811971,0.185524014173248,-0.999675628502379,-51268.0093977932,-0.979165619847174,-0.976684576700333,-83654.92684683,-0.973372969380177,-0.999578228149809,-0.999837178228645,-0.982396635219495,0.440445180699025,0.610755464718467,0.553687031040807,0.0105416103984065,-23060.6553207406,0.113963616454018,0.0123060122464887,"Fill/HB",18,1
"19",19,1.11004638671875,19,0.721991961818639,0.335858282238709,19773.1750454402,-0.975016651142212,-0.971381756359671,7.42929430062916,104.410431130114,0.222983047317703,-0.999629811080147,-47571.2729486699,-0.977725458546258,-0.975016651142212,-77355.5311633571,-0.971381756359671,-0.999518290854251,-0.999814179679446,-0.981129371865647,0.437487604609841,0.606192437075659,0.556222186012042,0.0112790677788739,-21201.6130104908,0.119524928032443,0.0132152561725267,"W10004_1007/PHK76",19,1
"20",20,1.01651458740236,20,0.722082652933049,0.30054386547361,20500.6109343141,-0.97574280665941,-0.972277974704291,-Inf,107.877236243519,0.201256189241247,-0.999648585549059,-49348.4571601998,-0.978293695057628,-0.97574280665941,-80383.1238455433,-0.972277974704291,-0.999544162550704,-0.999823603726587,-0.981680720184199,0.439458305984636,0.609135201773223,0.554435267410097,0.0109888372066854,-22094.7619181024,0.115723083621604,0.0128159600861122,"W10004_0168/PHK76",20,1
"21",21,1.13229370117188,21,0.764711423726685,0.386072930352563,18543.063998764,-0.974086529631516,-0.970737060424356,7.15946959327436,97.3482650090775,0.231863479783519,-0.9996102798214,-44623.9804260488,-0.976642168513475,-0.974086529631516,-72803.2224142764,-0.970737060424356,-0.999506978539245,-0.999804375753487,-0.980424297075171,0.442539171232107,0.613029605416673,0.550935594459617,0.0118323728221555,-20055.172848734,0.109134808290262,0.0136305618804993,"Fill/HB",21,1
"22",22,0.739698791503912,22,0.679468659716116,0.19684585350556,19653.4891658908,-0.975422092957095,-0.972698202366391,7.87333533548838,101.955142395418,0.168832441430922,-0.999649128817531,-47413.5997849563,-0.977579120521586,-0.975422092957095,-77853.6536487308,-0.972698202366391,-0.999568291664296,-0.999823876426055,-0.981439421374251,0.450143996900895,0.624014736119336,0.543669143557189,0.0113521774744922,-21670.0384741246,0.0941382508216019,0.0128314809502135,"Fill/HB",22,1
"23",23,0.96397232055665,23,0.800050238633509,0.286084809595225,20179.7183770837,-0.975199305268737,-0.972336120852377,7.50895596436341,104.466045213897,0.193307568115794,-0.999636318957856,-48703.6397718773,-0.977455773476722,-0.975199305268737,-80053.3573111444,-0.972336120852377,-0.999547922069295,-0.999817446378845,-0.981267891516352,0.449435483762032,0.622965641105628,0.544320480076753,0.0114173911680727,-22319.7982423336,0.0955285335157759,0.0129745547131079,"W10004_0950/PHK76",23,1
"24",24,0.644088745117188,24,0.815701051970482,0.161462562356613,19967.2229727716,-0.975878426847157,-0.972741253167242,5.42722131920131,104.809023555363,0.191079505772465,-0.999660325028785,-48107.764423525,-0.978288075673377,-0.975878426847157,-78500.8132071954,-0.972741253167242,-0.999567894097629,-0.999829496485037,-0.981786161446385,0.44294692291959,0.614054412569555,0.550981797562538,0.0109888617953489,-21636.4634169074,0.108728623144836,0.012678112110122,"W10004_0080/PHK76",23,2
