"","PlotID","BI","GLI","NGRDI","VARI","BGI","NDVI","Pedigree","Exp_row","Exp_range"
"16",16,1939.41490387913,0.178519574943683,0.28671572963614,0.663645914094096,0.882934678967624,0.710353178451709,"W10004_0103/PHK76",16,1
"17",17,1988.87080240899,0.171555805006999,0.285119108832301,0.671831513002951,0.898547742661732,0.702776812051133,"Fill/HB",17,1
"18",18,1949.10066373643,0.177040392758548,0.287080084132499,0.663620475101119,0.888874971414787,0.701499076379503,"Fill/HB",18,1
"19",19,2227.48680900383,0.144673309402505,0.266300520085714,0.677131249734212,0.957887354022551,0.668558635855287,"W10004_1007/PHK76",19,1
"20",20,1935.37830457246,0.186706712686035,0.294831510683184,0.672108697330226,0.872706632017527,0.705297190211643,"W10004_0168/PHK76",20,1
"21",21,1946.71079131245,0.184084561844471,0.291381674255115,0.673507439273907,0.873376505895793,0.713359443936265,"Fill/HB",21,1
"22",22,1742.88888800243,0.212566639107273,0.306549811890408,0.651139716279927,0.807389531478861,0.74464104389967,"Fill/HB",22,1
"23",23,2031.57740331862,0.182755477616389,0.294112069319457,0.6872802737441,0.879270658483945,0.713000490405901,"W10004_0950/PHK76",23,1
"24",24,1971.60769670089,0.191940036616628,0.29684835346447,0.669080833614183,0.853308283108429,0.714263797068429,"W10004_0080/PHK76",23,2
"25",25,2064.99054302269,0.185650120529697,0.296855280045381,0.695132498718056,0.875577226616281,0.712084118159383,"W10004_1112/PHK76",22,2
