,Pedigree,QGIS_rows,QGIS_range,PlotID,Date,Phenotype,Value,date,doy,gdd
1030,W10004_0476 X PHP02,10,10_20,591,2020-06-19,NDVI,0.346104869981594,200619,171,248.52
1031,W10004_0757 X PHP02,9,9_20,592,2020-06-19,NDVI,0.400733115854967,200619,171,248.52
1032,B73 X TX779,8,8_20,593,2020-06-19,NDVI,0.393457329644008,200619,171,248.52
1033,W10004_0412 X PHP02,7,7_20,594,2020-06-19,NDVI,0.388531987131363,200619,171,248.52
1034,PHW52 X PHN82,6,6_20,595,2020-06-19,NDVI,0.369017468936907,200619,171,248.52
1035,W10004_0031 X PHP02,5,5_20,596,2020-06-19,NDVI,0.390485871010931,200619,171,248.52
1036,W10004_0346 X PHP02,4,4_20,597,2020-06-19,NDVI,0.38858206367444,200619,171,248.52
1037,W10004_0264 X PHP02,3,3_20,598,2020-06-19,NDVI,0.367562096628123,200619,171,248.52
1038,W10004_0732 X PHP02,2,2_20,599,2020-06-19,NDVI,0.35778736499335,200619,171,248.52
1039,W10004_0625 X PHP02,1,1_20,600,2020-06-19,NDVI,0.363574555035601,200619,171,248.52
1040,W10004_0217 X PHP02,30,30_21,630,2020-06-19,NDVI,0.393317572198704,200619,171,248.52
1041,W10004_0403 X PHP02,29,29_21,629,2020-06-19,NDVI,0.395422608337587,200619,171,248.52
1042,B73 X PHN82,28,28_21,628,2020-06-19,NDVI,0.387213657653407,200619,171,248.52
1043,W10004_0206 X PHP02,27,27_21,627,2020-06-19,NDVI,0.395833347157825,200619,171,248.52
1044,W10004_0197 X PHP02,26,26_21,626,2020-06-19,NDVI,0.437863947589455,200619,171,248.52
1045,W10004_0876 X PHP02,25,25_21,625,2020-06-19,NDVI,0.453042996385813,200619,171,248.52
1046,W10004_0014 X PHP02,24,24_21,624,2020-06-19,NDVI,0.44476722232903,200619,171,248.52
1047,W10004_0711 X PHP02,23,23_21,623,2020-06-19,NDVI,0.455216496840882,200619,171,248.52
1048,W10004_1064 X PHP02,12,12_20,589,2020-06-19,NDVI,0.349346693490038,200619,171,248.52
1049,W10004_0410 X PHP02,22,22_21,622,2020-06-19,NDVI,0.44158404952849,200619,171,248.52
1050,W10004_0152 X PHP02,13,13_20,588,2020-06-19,NDVI,0.372855339711334,200619,171,248.52
1051,W10004_0771 X PHP02,15,15_20,586,2020-06-19,NDVI,0.407343768494449,200619,171,248.52
1052,B73 X MO17,4,4_19,544,2020-06-19,NDVI,0.395810061171362,200619,171,248.52
1053,W10004_0601 X PHP02,3,3_19,543,2020-06-19,NDVI,0.361612427921515,200619,171,248.52
1054,W10004_0299 X PHP02,2,2_19,542,2020-06-19,NDVI,0.358408616957158,200619,171,248.52
1055,TX777 X LH195,1,1_19,541,2020-06-19,NDVI,0.368193574023153,200619,171,248.52
1056,W10004_0389 X PHP02,30,30_20,571,2020-06-19,NDVI,0.378870191775581,200619,171,248.52
1057,W10004_0775 X PHP02,29,29_20,572,2020-06-19,NDVI,0.379317417714275,200619,171,248.52
1058,W10004_0659 X PHP02,28,28_20,573,2020-06-19,NDVI,0.389999253833811,200619,171,248.52
1059,W10004_0427 X PHP02,27,27_20,574,2020-06-19,NDVI,0.403369501537739,200619,171,248.52
1060,W10004_0928 X PHP02,26,26_20,575,2020-06-19,NDVI,0.401322840001147,200619,171,248.52
1061,W10004_0971 X PHP02,25,25_20,576,2020-06-19,NDVI,0.441076633252554,200619,171,248.52
1062,W10004_1018 X PHP02,24,24_20,577,2020-06-19,NDVI,0.418976629618831,200619,171,248.52
1063,W10004_0673 X PHP02,23,23_20,578,2020-06-19,NDVI,0.450724996623595,200619,171,248.52
1064,TX714 X TX779,22,22_20,579,2020-06-19,NDVI,0.427304151389352,200619,171,248.52
1065,W10004_0068 X PHP02,21,21_20,580,2020-06-19,NDVI,0.434645781842211,200619,171,248.52
1066,W10004_0276 X PHP02,20,20_20,581,2020-06-19,NDVI,0.359485637062738,200619,171,248.52
1067,W10004_0774 X PHP02,19,19_20,582,2020-06-19,NDVI,0.339739407617489,200619,171,248.52
1068,W10004_0814 X PHP02,18,18_20,583,2020-06-19,NDVI,0.39295585873924,200619,171,248.52
1069,B73 X PHN82,17,17_20,584,2020-06-19,NDVI,0.429856740619294,200619,171,248.52
1070,W10004_0689 X PHP02,16,16_20,585,2020-06-19,NDVI,0.429133883026907,200619,171,248.52
1071,W10004_0727 X PHP02,14,14_20,587,2020-06-19,NDVI,0.399441729548004,200619,171,248.52
1072,W10004_0827 X PHP02,21,21_21,621,2020-06-19,NDVI,0.453138109470847,200619,171,248.52
1073,W10004_0674 X PHP02,20,20_21,620,2020-06-19,NDVI,0.375676234992675,200619,171,248.52
1074,W10004_0688 X PHP02,19,19_21,619,2020-06-19,NDVI,0.345800703502142,200619,171,248.52
1075,W10004_0705 X PHP02,24,24_22,637,2020-06-19,NDVI,0.438135329883556,200619,171,248.52
1076,W10004_0223 X PHP02,23,23_22,638,2020-06-19,NDVI,0.460869937360052,200619,171,248.52
1077,W10004_0760 X PHP02,22,22_22,639,2020-06-19,NDVI,0.461222451174395,200619,171,248.52
1078,W10004_0409 X PHP02,21,21_22,640,2020-06-19,NDVI,0.44835586472656,200619,171,248.52
1079,W10004_0224 X PHP02,20,20_22,641,2020-06-19,NDVI,0.373145163035583,200619,171,248.52
1080,W10004_0032 X PHP02,19,19_22,642,2020-06-19,NDVI,0.33850882250072,200619,171,248.52
1081,W10004_0061 X PHP02,18,18_22,643,2020-06-19,NDVI,0.411284105669758,200619,171,248.52
1082,W10004_0073 X PHP02,17,17_22,644,2020-06-19,NDVI,0.421628464433776,200619,171,248.52
1083,LH82 X TX779,16,16_22,645,2020-06-19,NDVI,0.423406558631974,200619,171,248.52
1084,W10004_0103 X PHP02,15,15_22,646,2020-06-19,NDVI,0.425892671469042,200619,171,248.52
1085,W10004_0254 X PHP02,14,14_22,647,2020-06-19,NDVI,0.39723996863201,200619,171,248.52
1086,W10004_0622 X PHP02,13,13_22,648,2020-06-19,NDVI,0.380220056723716,200619,171,248.52
1087,W10004_1015 X PHP02,12,12_22,649,2020-06-19,NDVI,0.360536881680303,200619,171,248.52
1088,W10004_1052 X PHP02,11,11_22,650,2020-06-19,NDVI,0.333324433977416,200619,171,248.52
1089,W10004_0787 X PHP02,10,10_22,651,2020-06-19,NDVI,0.388003065247764,200619,171,248.52
1090,W10004_0806 X PHP02,9,9_22,652,2020-06-19,NDVI,0.39825613302637,200619,171,248.52
1091,W10004_0707 X PHP02,8,8_22,653,2020-06-19,NDVI,0.382250655279638,200619,171,248.52
1092,W10004_0950 X PHP02,7,7_22,654,2020-06-19,NDVI,0.380225926840049,200619,171,248.52
1093,W10004_0984 X PHP02,6,6_22,655,2020-06-19,NDVI,0.38208454508955,200619,171,248.52
1094,W10004_0649 X PHP02,25,25_22,636,2020-06-19,NDVI,0.443774735713411,200619,171,248.52
1095,W10004_0393 X PHP02,26,26_22,635,2020-06-19,NDVI,0.439304458221813,200619,171,248.52
1096,W10004_0884 X PHP02,27,27_22,634,2020-06-19,NDVI,0.401177740855372,200619,171,248.52
1097,W10004_0231 X PHP02,28,28_22,633,2020-06-19,NDVI,0.394519470284645,200619,171,248.52
1098,W10004_0115 X PHP02,18,18_21,618,2020-06-19,NDVI,0.40988514034761,200619,171,248.52
1099,W10004_0308 X PHP02,17,17_21,617,2020-06-19,NDVI,0.421117443254617,200619,171,248.52
1100,W10004_0417 X PHP02,16,16_21,616,2020-06-19,NDVI,0.436136539296308,200619,171,248.52
1101,W10004_0723 X PHP02,15,15_21,615,2020-06-19,NDVI,0.414880281155177,200619,171,248.52
1102,W10004_1143 X PHP02,14,14_21,614,2020-06-19,NDVI,0.403823893408895,200619,171,248.52
1103,W10004_0238 X PHP02,13,13_21,613,2020-06-19,NDVI,0.380802471242417,200619,171,248.52
1104,REDEAR X LH195,12,12_21,612,2020-06-19,NDVI,0.355335465029245,200619,171,248.52
1105,W10004_0465 X PHP02,11,11_21,611,2020-06-19,NDVI,0.289014488234606,200619,171,248.52
1106,W10004_0144 X PHP02,10,10_21,610,2020-06-19,NDVI,0.354131276777982,200619,171,248.52
1107,W10004_0815 X PHP02,3,3_22,658,2020-06-19,NDVI,0.364581749023225,200619,171,248.52
1108,W10004_0095 X PHP02,9,9_21,609,2020-06-19,NDVI,0.408999065744552,200619,171,248.52
1109,W10004_1007 X PHP02,7,7_21,607,2020-06-19,NDVI,0.388591442324979,200619,171,248.52
1110,W10004_0789 X PHP02,6,6_21,606,2020-06-19,NDVI,0.376440490976521,200619,171,248.52
1111,W10004_0907 X PHP02,5,5_21,605,2020-06-19,NDVI,0.376226252463864,200619,171,248.52
1112,B14A X OH43,4,4_21,604,2020-06-19,NDVI,0.374344436013775,200619,171,248.52
1113,W10004_0964 X PHP02,3,3_21,603,2020-06-19,NDVI,0.367601355459413,200619,171,248.52
1114,W10004_0812 X PHP02,2,2_21,602,2020-06-19,NDVI,0.359874134864361,200619,171,248.52
1115,PHB47 X PHN82,1,1_21,601,2020-06-19,NDVI,0.353594338217502,200619,171,248.52
1116,W10004_0779 X PHP02,30,30_22,631,2020-06-19,NDVI,0.392813338587894,200619,171,248.52
1117,W10004_0099 X PHP02,29,29_22,632,2020-06-19,NDVI,0.392260986667695,200619,171,248.52
1118,W10004_0168 X PHP02,8,8_21,608,2020-06-19,NDVI,0.383998807103377,200619,171,248.52
1119,W10004_1099 X PHK76,13,13_13,373,2020-06-19,NDVI,0.394507717576249,200619,171,248.52
1120,W10004_0802 X PHZ51,7,7_1,7,2020-06-19,NDVI,0.38225204944337,200619,171,248.52
1121,B14A X H95,15,15_13,375,2020-06-19,NDVI,0.447817152505246,200619,171,248.52
1122,W10004_0160 X PHZ51,3,3_4,118,2020-06-19,NDVI,0.38906533336694,200619,171,248.52
1123,B73 X PHN82,2,2_4,119,2020-06-19,NDVI,0.379944203807446,200619,171,248.52
1124,W10004_0703 X PHZ51,30,30_5,150,2020-06-19,NDVI,0.431861117190167,200619,171,248.52
1125,W10004_0842 X PHZ51,29,29_5,149,2020-06-19,NDVI,0.43004422595006,200619,171,248.52
1126,W10004_0894 X PHZ51,28,28_5,148,2020-06-19,NDVI,0.414249253487835,200619,171,248.52
1127,W10004_0212 X PHZ51,27,27_5,147,2020-06-19,NDVI,0.410265733502183,200619,171,248.52
1128,W10004_0065 X PHZ51,26,26_5,146,2020-06-19,NDVI,0.423006435107516,200619,171,248.52
1129,W10004_0747 X PHZ51,25,25_5,145,2020-06-19,NDVI,0.422691610421871,200619,171,248.52
1130,W10004_0988 X PHZ51,24,24_5,144,2020-06-19,NDVI,0.458734510960529,200619,171,248.52
1131,W10004_1099 X PHZ51,23,23_5,143,2020-06-19,NDVI,0.456888272320589,200619,171,248.52
1132,W10004_0733 X PHZ51,22,22_5,142,2020-06-19,NDVI,0.455761281374453,200619,171,248.52
1133,W10004_0394 X PHZ51,21,21_5,141,2020-06-19,NDVI,0.403972739376916,200619,171,248.52
1134,W10004_0711 X PHZ51,20,20_5,140,2020-06-19,NDVI,0.37095546654924,200619,171,248.52
1135,W10004_0071 X PHZ51,19,19_5,139,2020-06-19,NDVI,0.371817266427939,200619,171,248.52
1136,W10004_1143 X PHZ51,18,18_5,138,2020-06-19,NDVI,0.380357660139177,200619,171,248.52
1137,W10004_0179 X PHZ51,17,17_5,137,2020-06-19,NDVI,0.428153034833709,200619,171,248.52
1138,W10004_0039 X PHZ51,16,16_5,136,2020-06-19,NDVI,0.439593750029304,200619,171,248.52
1139,W10004_0814 X PHZ51,15,15_5,135,2020-06-19,NDVI,0.427916840377766,200619,171,248.52
1140,B37 X OH43,14,14_5,134,2020-06-19,NDVI,0.40447464945105,200619,171,248.52
1141,LH74 X PHN82,4,4_4,117,2020-06-19,NDVI,0.399820819327633,200619,171,248.52
1142,W10004_0194 X PHZ51,13,13_5,133,2020-06-19,NDVI,0.403640243419572,200619,171,248.52
1143,W10004_0224 X PHZ51,5,5_4,116,2020-06-19,NDVI,0.390654649081635,200619,171,248.52
1144,W10004_0223 X PHZ51,7,7_4,114,2020-06-19,NDVI,0.395028761190545,200619,171,248.52
1145,W10004_0672 X PHZ51,26,26_4,95,2020-06-19,NDVI,0.402035175240582,200619,171,248.52
1146,W10004_0098 X PHZ51,25,25_4,96,2020-06-19,NDVI,0.409179665320641,200619,171,248.52
1147,W10004_0799 X PHZ51,24,24_4,97,2020-06-19,NDVI,0.456879764332652,200619,171,248.52
1148,F42 X MO17,23,23_4,98,2020-06-19,NDVI,0.468230883813079,200619,171,248.52
1149,W10004_0026 X PHZ51,22,22_4,99,2020-06-19,NDVI,0.443211848544624,200619,171,248.52
1150,B14A X H95,21,21_4,100,2020-06-19,NDVI,0.39302713557886,200619,171,248.52
1151,LH82 X TX779,20,20_4,101,2020-06-19,NDVI,0.366207881799401,200619,171,248.52
1152,W10004_0852 X PHZ51,19,19_4,102,2020-06-19,NDVI,0.352284558834087,200619,171,248.52
1153,W10004_0167 X PHZ51,18,18_4,103,2020-06-19,NDVI,0.37937542758181,200619,171,248.52
1154,W10004_0815 X PHZ51,17,17_4,104,2020-06-19,NDVI,0.429831550469828,200619,171,248.52
1155,W10004_0736 X PHZ51,16,16_4,105,2020-06-19,NDVI,0.435304775656603,200619,171,248.52
1156,W10004_0032 X PHZ51,15,15_4,106,2020-06-19,NDVI,0.422383138993282,200619,171,248.52
1157,W10004_0651 X PHZ51,14,14_4,107,2020-06-19,NDVI,0.433590344161626,200619,171,248.52
1158,W10004_0779 X PHZ51,13,13_4,108,2020-06-19,NDVI,0.402982572219003,200619,171,248.52
1159,W10004_0253 X PHZ51,12,12_4,109,2020-06-19,NDVI,0.40040292219313,200619,171,248.52
1160,W10004_0795 X PHZ51,11,11_4,110,2020-06-19,NDVI,0.391988745931535,200619,171,248.52
1161,W10004_1014 X PHZ51,10,10_4,111,2020-06-19,NDVI,0.396281422580183,200619,171,248.52
1162,B73 X MO17,9,9_4,112,2020-06-19,NDVI,0.421084108954272,200619,171,248.52
1163,W10004_0169 X PHZ51,8,8_4,113,2020-06-19,NDVI,0.396890077239475,200619,171,248.52
1164,W10004_0150 X PHZ51,6,6_4,115,2020-06-19,NDVI,0.379824367593125,200619,171,248.52
1165,W10004_0383 X PHZ51,12,12_5,132,2020-06-19,NDVI,0.39471124758306,200619,171,248.52
1166,W10004_0127 X PHZ51,11,11_5,131,2020-06-19,NDVI,0.395665139480058,200619,171,248.52
1167,W10004_0171 X PHZ51,10,10_5,130,2020-06-19,NDVI,0.406322332605546,200619,171,248.52
1168,W10004_0241 X PHZ51,14,14_6,167,2020-06-19,NDVI,0.413812639365351,200619,171,248.52
1169,W10004_0650 X PHZ51,13,13_6,168,2020-06-19,NDVI,0.38690744651134,200619,171,248.52
1170,W10004_0045 X PHZ51,12,12_6,169,2020-06-19,NDVI,0.390737235873493,200619,171,248.52
1171,TX777 X LH195,11,11_6,170,2020-06-19,NDVI,0.408890989870698,200619,171,248.52
1172,PHW52 X PHN82,10,10_6,171,2020-06-19,NDVI,0.40677424303217,200619,171,248.52
1173,W10004_0430 X PHZ51,9,9_6,172,2020-06-19,NDVI,0.401887494907389,200619,171,248.52
1174,W10004_1011 X PHZ51,8,8_6,173,2020-06-19,NDVI,0.403687349329534,200619,171,248.52
1175,W10004_0891 X PHZ51,7,7_6,174,2020-06-19,NDVI,0.394062148105978,200619,171,248.52
1176,W10004_0079 X PHZ51,6,6_6,175,2020-06-19,NDVI,0.399245313439992,200619,171,248.52
1177,W10004_0034 X PHZ51,5,5_6,176,2020-06-19,NDVI,0.379951996814677,200619,171,248.52
1178,W10004_0261 X PHZ51,4,4_6,177,2020-06-19,NDVI,0.377688718062362,200619,171,248.52
1179,W10004_0178 X PHZ51,3,3_6,178,2020-06-19,NDVI,0.377029017784288,200619,171,248.52
1180,W10004_0010 X PHZ51,2,2_6,179,2020-06-19,NDVI,0.373052271014287,200619,171,248.52
1181,PHG39 X PHN82,30,30_7,210,2020-06-19,NDVI,0.442017959960117,200619,171,248.52
1182,W10004_0116 X PHZ51,29,29_7,209,2020-06-19,NDVI,0.44412220808916,200619,171,248.52
1183,W10004_0661 X PHZ51,28,28_7,208,2020-06-19,NDVI,0.433499940436736,200619,171,248.52
1184,W10004_0419 X PHZ51,27,27_7,207,2020-06-19,NDVI,0.417647182063268,200619,171,248.52
1185,W10004_0203 X PHZ51,26,26_7,206,2020-06-19,NDVI,0.43735921009465,200619,171,248.52
1186,W10004_0727 X PHZ51,25,25_7,205,2020-06-19,NDVI,0.431376137950555,200619,171,248.52
1187,LH195 X TX779,15,15_6,166,2020-06-19,NDVI,0.430475390832155,200619,171,248.52
1188,W10004_0858 X PHZ51,16,16_6,165,2020-06-19,NDVI,0.431963395655702,200619,171,248.52
1189,W10004_0146 X PHZ51,17,17_6,164,2020-06-19,NDVI,0.421557772031979,200619,171,248.52
1190,W10004_0007 X PHZ51,18,18_6,163,2020-06-19,NDVI,0.385232541297158,200619,171,248.52
1191,W10004_1007 X PHZ51,9,9_5,129,2020-06-19,NDVI,0.396275948911209,200619,171,248.52
1192,W10004_0078 X PHZ51,8,8_5,128,2020-06-19,NDVI,0.380019755901579,200619,171,248.52
1193,W10004_0920 X PHZ51,7,7_5,127,2020-06-19,NDVI,0.396284715332472,200619,171,248.52
1194,W10004_0834 X PHZ51,6,6_5,126,2020-06-19,NDVI,0.386875344211691,200619,171,248.52
1195,W10004_0148 X PHZ51,5,5_5,125,2020-06-19,NDVI,0.387364978589051,200619,171,248.52
1196,W10004_0782 X PHZ51,4,4_5,124,2020-06-19,NDVI,0.38283528779046,200619,171,248.52
1197,W10004_1104 X PHZ51,3,3_5,123,2020-06-19,NDVI,0.381375683908948,200619,171,248.52
1198,W10004_0771 X PHZ51,2,2_5,122,2020-06-19,NDVI,0.380801604295989,200619,171,248.52
1199,W10004_0868 X PHZ51,30,30_6,151,2020-06-19,NDVI,0.454564963115378,200619,171,248.52
1200,W10004_0299 X PHZ51,27,27_4,94,2020-06-19,NDVI,0.401703184003127,200619,171,248.52
1201,W10004_0013 X PHZ51,29,29_6,152,2020-06-19,NDVI,0.422309757213777,200619,171,248.52
1202,W10004_0837 X PHZ51,27,27_6,154,2020-06-19,NDVI,0.420294751991621,200619,171,248.52
1203,W10004_0833 X PHZ51,26,26_6,155,2020-06-19,NDVI,0.460044119418713,200619,171,248.52
1204,W10004_0836 X PHZ51,25,25_6,156,2020-06-19,NDVI,0.430316558653252,200619,171,248.52
1205,W10004_0063 X PHZ51,24,24_6,157,2020-06-19,NDVI,0.465607530538546,200619,171,248.52
1206,W10004_0309 X PHZ51,23,23_6,158,2020-06-19,NDVI,0.44717664437414,200619,171,248.52
1207,W10004_0055 X PHZ51,22,22_6,159,2020-06-19,NDVI,0.450245871734916,200619,171,248.52
1208,W10004_0122 X PHZ51,21,21_6,160,2020-06-19,NDVI,0.405282059409729,200619,171,248.52
1209,B37 X MO17,20,20_6,161,2020-06-19,NDVI,0.364307713251668,200619,171,248.52
1210,W10004_0620 X PHZ51,19,19_6,162,2020-06-19,NDVI,0.372365005086913,200619,171,248.52
1211,W10004_0501 X PHZ51,28,28_6,153,2020-06-19,NDVI,0.421372290206577,200619,171,248.52
1212,W10004_0801 X PHZ51,24,24_7,204,2020-06-19,NDVI,0.446876817082632,200619,171,248.52
1213,W10004_0970 X PHZ51,28,28_4,93,2020-06-19,NDVI,0.397150098034236,200619,171,248.52
1214,W10004_0149 X PHZ51,30,30_4,91,2020-06-19,NDVI,0.410308849282862,200619,171,248.52
1215,W10004_0830 X PHZ51,8,8_1,8,2020-06-19,NDVI,0.388132718793597,200619,171,248.52
1216,W10004_0822 X PHZ51,6,6_1,6,2020-06-19,NDVI,0.381508124483309,200619,171,248.52
1217,W10004_0292 X PHZ51,5,5_1,5,2020-06-19,NDVI,0.390590790205881,200619,171,248.52
1218,W10004_0625 X PHZ51,4,4_1,4,2020-06-19,NDVI,0.394271020237492,200619,171,248.52
1219,W10004_0695 X PHZ51,3,3_1,3,2020-06-19,NDVI,0.401833369365328,200619,171,248.52
1220,W10004_0080 X PHZ51,2,2_1,2,2020-06-19,NDVI,0.402118847537123,200619,171,248.52
1221,W10004_0095 X PHZ51,1,1_1,1,2020-06-19,NDVI,0.404502437568047,200619,171,248.52
1222,W10004_0877 X PHZ51,30,30_2,31,2020-06-19,NDVI,0.432763894511062,200619,171,248.52
1223,W10004_0667 X PHZ51,29,29_2,32,2020-06-19,NDVI,0.424969438125329,200619,171,248.52
1224,W10004_0069 X PHZ51,28,28_2,33,2020-06-19,NDVI,0.433679578867866,200619,171,248.52
1225,W10004_0754 X PHZ51,27,27_2,34,2020-06-19,NDVI,0.417519480226832,200619,171,248.52
1226,W10004_1018 X PHZ51,26,26_2,35,2020-06-19,NDVI,0.407059369166667,200619,171,248.52
1227,W10004_0276 X PHZ51,25,25_2,36,2020-06-19,NDVI,0.40510171273263,200619,171,248.52
1228,W10004_0344 X PHZ51,24,24_2,37,2020-06-19,NDVI,0.442403598295207,200619,171,248.52
1229,W10004_0913 X PHZ51,23,23_2,38,2020-06-19,NDVI,0.453875367064424,200619,171,248.52
1230,W10004_0628 X PHZ51,22,22_2,39,2020-06-19,NDVI,0.452432550954629,200619,171,248.52
1231,W10004_1118 X PHZ51,21,21_2,40,2020-06-19,NDVI,0.396341728379071,200619,171,248.52
1232,W10004_0775 X PHZ51,20,20_2,41,2020-06-19,NDVI,0.366761873169437,200619,171,248.52
1233,W10004_0840 X PHZ51,19,19_2,42,2020-06-19,NDVI,0.354865151457873,200619,171,248.52
1234,W10004_0258 X PHZ51,9,9_1,9,2020-06-19,NDVI,0.387833411626614,200619,171,248.52
1235,W10004_0645 X PHZ51,18,18_2,43,2020-06-19,NDVI,0.381304582043941,200619,171,248.52
1236,W10004_0687 X PHZ51,10,10_1,10,2020-06-19,NDVI,0.391991586555237,200619,171,248.52
1237,W10004_0751 X PHZ51,12,12_1,12,2020-06-19,NDVI,0.39893950726384,200619,171,248.52
1238,PHG39 X PHN82,2,2_25,722,2020-06-19,NDVI,0.347697444938911,200619,171,248.52
1239,W10004_0601 X PHZ51,30,30_1,30,2020-06-19,NDVI,0.426281585376877,200619,171,248.52
1240,W10004_0714 X PHZ51,29,29_1,29,2020-06-19,NDVI,0.428866598860435,200619,171,248.52
1241,W10004_0803 X PHZ51,28,28_1,28,2020-06-19,NDVI,0.413755592243886,200619,171,248.52
1242,W10004_0632 X PHZ51,27,27_1,27,2020-06-19,NDVI,0.395552253775057,200619,171,248.52
1243,W10004_0064 X PHZ51,26,26_1,26,2020-06-19,NDVI,0.388056308106431,200619,171,248.52
1244,W10004_0133 X PHZ51,25,25_1,25,2020-06-19,NDVI,0.412729311876849,200619,171,248.52
1245,W10004_0732 X PHZ51,24,24_1,24,2020-06-19,NDVI,0.441285781345556,200619,171,248.52
1246,W10004_0412 X PHZ51,23,23_1,23,2020-06-19,NDVI,0.44490514672299,200619,171,248.52
1247,W10004_0673 X PHZ51,22,22_1,22,2020-06-19,NDVI,0.444955015903541,200619,171,248.52
1248,W10004_0684 X PHZ51,21,21_1,21,2020-06-19,NDVI,0.419282512744126,200619,171,248.52
1249,W10004_0396 X PHZ51,20,20_1,20,2020-06-19,NDVI,0.385096625482064,200619,171,248.52
1250,W10004_0975 X PHZ51,19,19_1,19,2020-06-19,NDVI,0.385158577519299,200619,171,248.52
1251,W10004_0741 X PHZ51,18,18_1,18,2020-06-19,NDVI,0.388095945914733,200619,171,248.52
1252,W10004_0092 X PHZ51,17,17_1,17,2020-06-19,NDVI,0.405959480499329,200619,171,248.52
1253,W10004_0144 X PHZ51,16,16_1,16,2020-06-19,NDVI,0.426183116300333,200619,171,248.52
1254,W10004_0675 X PHZ51,15,15_1,15,2020-06-19,NDVI,0.436074032540931,200619,171,248.52
1255,W10004_0800 X PHZ51,14,14_1,14,2020-06-19,NDVI,0.403790749534644,200619,171,248.52
1256,F42 X MO17,13,13_1,13,2020-06-19,NDVI,0.42223226498706,200619,171,248.52
1257,W10004_0807 X PHZ51,11,11_1,11,2020-06-19,NDVI,0.400032561582592,200619,171,248.52
1258,W10004_0147 X PHZ51,17,17_2,44,2020-06-19,NDVI,0.424093404254684,200619,171,248.52
1259,W10004_1020 X PHZ51,16,16_2,45,2020-06-19,NDVI,0.431216706169608,200619,171,248.52
1260,W10004_0166 X PHZ51,15,15_2,46,2020-06-19,NDVI,0.439450762009978,200619,171,248.52
1261,W10004_0768 X PHZ51,20,20_3,80,2020-06-19,NDVI,0.358177956746925,200619,171,248.52
1262,W10004_0119 X PHZ51,19,19_3,79,2020-06-19,NDVI,0.35205130288779,200619,171,248.52
1263,W10004_0876 X PHZ51,18,18_3,78,2020-06-19,NDVI,0.385818016520853,200619,171,248.52
1264,W10004_1081 X PHZ51,17,17_3,77,2020-06-19,NDVI,0.432110208743863,200619,171,248.52
1265,W10004_0381 X PHZ51,16,16_3,76,2020-06-19,NDVI,0.43621324265356,200619,171,248.52
1266,W10004_0152 X PHZ51,15,15_3,75,2020-06-19,NDVI,0.427013678039648,200619,171,248.52
1267,W10004_1052 X PHZ51,14,14_3,74,2020-06-19,NDVI,0.414493781015083,200619,171,248.52
1268,W10004_0254 X PHZ51,13,13_3,73,2020-06-19,NDVI,0.419848997831492,200619,171,248.52
1269,B73 X TX779,12,12_3,72,2020-06-19,NDVI,0.409952554023944,200619,171,248.52
1270,W10004_0760 X PHZ51,11,11_3,71,2020-06-19,NDVI,0.406218212938476,200619,171,248.52
1271,W10004_0112 X PHZ51,10,10_3,70,2020-06-19,NDVI,0.403167660045482,200619,171,248.52
1272,W10004_0200 X PHZ51,9,9_3,69,2020-06-19,NDVI,0.403772412966691,200619,171,248.52
1273,W10004_0053 X PHZ51,8,8_3,68,2020-06-19,NDVI,0.400780781867868,200619,171,248.52
1274,W10004_0916 X PHZ51,7,7_3,67,2020-06-19,NDVI,0.406661547900805,200619,171,248.52
